Primary ID,Address,Common Nam,Latin Name,DBH,Longitude,Latitude
"114827",1627 ELSWICK LN,Callery pear,Pyrus calleryana,"15",-80.927006112797727,35.262912189266409
"114810",13205 WHISPER CREEK DR,Callery pear,Pyrus calleryana,"8",-80.796460743809561,35.031217934137459
"114792",1800 W MOREHEAD ST,Callery pear,Pyrus calleryana,"18",-80.869358665225988,35.230587471065235
"114764",8732 CASTLEBAY DR,Callery pear,Pyrus calleryana,"13",-80.816149959832913,35.027824280758800
"114753",1 PINEVILLE-MATTHEWS RD,Callery pear,Pyrus calleryana,"6",-80.768177661925193,35.105343212702962
"114748",11918 PARKS FARM LN,Callery pear,Pyrus calleryana,"15",-80.811643586088991,35.044719570614980
"114729",5812 DONEGAL DR,Callery pear,Pyrus calleryana,"11",-80.767653540696585,35.178167478070797
"114726",6017 DONEGAL DR,Callery pear,Pyrus calleryana,"12",-80.765087999751529,35.177076123620253
"114720",8921 CASTLEBAY DR,Callery pear,Pyrus calleryana,"12",-80.815272019114929,35.029627651956403
"114718",3201 MOUNTAINBROOK RD,Callery pear,Pyrus calleryana,"9",-80.825479338503328,35.138770826343915
"114700",6701 HADDONFIELD PL,Callery pear,Pyrus calleryana,"6",-80.795961794371166,35.042492745762445
"114688",2235 COLLINGDALE PL,Callery pear,Pyrus calleryana,"11",-80.860427892008985,35.151536790763181
"114663",4607 CARMEL VALLEY RD,Callery pear,Pyrus calleryana,"11",-80.823116798952185,35.109553931352899
"114643",5117 BELICOURT DR,Callery pear,Pyrus calleryana,"13",-80.769141287834358,35.038168969082776
"114640",6121 HICKORY GROVE RD,Callery pear,Pyrus calleryana,"4",-80.723472678740293,35.224026905362962
"114639",12216 SUMMER BREEZE CT,Callery pear,Pyrus calleryana,"6",-80.769847854729008,35.042916387347589
"114614",4107 ROSY MOUND LN,Callery pear,Pyrus calleryana,"3",-80.855837864542039,35.290850161031933
"114611",8001 IVY HOLLOW DR,Callery pear,Pyrus calleryana,"8",-80.708293712781952,35.216951567238134
"114589",11627 PARKS FARM LN,Callery pear,Pyrus calleryana,"15",-80.814271595327369,35.046438371496741
"114575",3727 PROVIDENCE PLANTATION LN,Callery pear,Pyrus calleryana,"11",-80.754615501678231,35.094109411570066
"114566",2327 QUEENSLAND DR,Callery pear,Pyrus calleryana,"11",-80.766941123282351,35.101685188434757
"114564",3014 PLANTATION RD,Callery pear,Pyrus calleryana,"17",-80.739877762610419,35.089946243979725
"114555",9400 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"12",-80.761081102940764,35.080555201144165
"114554",1 PINEVILLE-MATTHEWS RD,Callery pear,Pyrus calleryana,"6",-80.768349416920913,35.105232201480071
"114542",4701 WYNDFIELD LN,Callery pear,Pyrus calleryana,"14",-80.763749449316876,35.082040766437110
"114538",3334 PLANTATION RD,Callery pear,Pyrus calleryana,"18",-80.744056290375525,35.093286578810535
"114537",6428 ROCKWELL BV,Callery pear,Pyrus calleryana,"4",-80.802955343816322,35.309720917430937
"114536",1 PINEVILLE-MATTHEWS RD,Callery pear,Pyrus calleryana,"6",-80.768518338610946,35.105120076510843
"114535",1908 DUGAN DR,Callery pear,Pyrus calleryana,"16",-80.762278632210510,35.096657768948774
"114532",3231 PLANTATION RD,Callery pear,Pyrus calleryana,"14",-80.743714574132810,35.091423434590247
"114531",3420 PLANTATION RD,Callery pear,Pyrus calleryana,"7",-80.745027376903295,35.093360106474080
"114528",2932 HIGH RIDGE RD,Callery pear,Pyrus calleryana,"9",-80.755673906687505,35.086353562225632
"114522",2751 BRIAR RIDGE DR,Callery pear,Pyrus calleryana,"14",-80.737915609424704,35.097290157736573
"114520",9414 SQUIRREL HOLLOW LN,Callery pear,Pyrus calleryana,"16",-80.767270735499181,35.080389138195002
"114513",9425 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"12",-80.760577319772409,35.079965922191093
"114509",9311 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"14",-80.761170621951507,35.081634332476689
"114506",9425 WOOD VALLEY LN,Callery pear,Pyrus calleryana,"12",-80.766769813054623,35.079825923868732
"114502",7301 WESTCOTT TR,Callery pear,Pyrus calleryana,"6",-80.766676873888812,35.123202356461903
"114496",9219 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"16",-80.761512909459029,35.083247151678293
"114495",4716 WYNDFIELD LN,Callery pear,Pyrus calleryana,"13",-80.762939953222627,35.081877530093344
"114487",2728 BEATTIES FORD RD,Callery pear,Pyrus calleryana,"9",-80.853903379819030,35.272296107264843
"114486",15017 ROTHESAY DR,Callery pear,Pyrus calleryana,"11",-80.856509280554960,35.044132968197182
"114476",11814 PARKS FARM LN,Callery pear,Pyrus calleryana,"15",-80.812615985242402,35.044659833075073
"114466",7301 WESTCOTT TR,Callery pear,Pyrus calleryana,"6",-80.766641288957715,35.123163963788713
"114464",2932 HIGH RIDGE RD,Callery pear,Pyrus calleryana,"9",-80.755581235576130,35.086131649703447
"114461",6915 VINCA CR,Callery pear,Pyrus calleryana,"16",-80.727699239777436,35.300733507133799
"114458",11727 CARISBROOK LN,Callery pear,Pyrus calleryana,"10",-80.812274402521325,35.045835125630092
"114452",138 TYVOLA DR,Callery pear,Pyrus calleryana,"14",-80.873631531189858,35.163764342264898
"114441",4701 WYNDFIELD LN,Callery pear,Pyrus calleryana,"14",-80.763711102555291,35.082136605711653
"114431",3043 MARLOWE AV,Callery pear,Pyrus calleryana,"13",-80.891495486171749,35.229137416860503
"114425",9542 SQUIRREL HOLLOW LN,Callery pear,Pyrus calleryana,"9",-80.768904241677703,35.079644431701738
"114375",201 WILBY DR,Callery pear,Pyrus calleryana,"8",-80.766402468544911,35.133935310475913
"114371",4731 MEADOWRIDGE DR,Callery pear,Pyrus calleryana,"15",-80.843785351342405,35.094790826671563
"114366",1109 LAUREL PARK LN,Callery pear,Pyrus calleryana,"16",-80.762288834822215,35.098335861669668
"114364",1148 ROBINHOOD CR,Callery pear,Pyrus calleryana,"11",-80.714519680971009,35.200226830759469
"114362",3934 MEADOWRIDGE DR,Callery pear,Pyrus calleryana,"13",-80.842375985851973,35.097180664479509
"114350",3313 PLANTATION RD,Callery pear,Pyrus calleryana,"17",-80.744095760942955,35.092375466151246
"114339",3334 PLANTATION RD,Callery pear,Pyrus calleryana,"16",-80.744575866191070,35.093162057492151
"114338",2805 PLANTATION RD,Callery pear,Pyrus calleryana,"18",-80.736989373682306,35.089241263834133
"114323",9016 CAMERON WOOD DR,Callery pear,Pyrus calleryana,"7",-80.851590052732575,35.105651646781872
"114316",9443 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"12",-80.759983481799509,35.079605997147056
"114315",6406 WILLOW RUN DR,Callery pear,Pyrus calleryana,"12",-80.829438421142555,35.076414844409527
"114299",9410 SQUIRREL HOLLOW LN,Callery pear,Pyrus calleryana,"9",-80.766901862312253,35.080536012275907
"114287",2310 TARLETON TWINS TR,Callery pear,Pyrus calleryana,"12",-80.745044738470781,35.077025311373980
"114236",2317 QUEENSLAND DR,Callery pear,Pyrus calleryana,"13",-80.767626434727347,35.101836312358444
"114186",2704 PROVIDENCE PINE LN,Callery pear,Pyrus calleryana,"11",-80.749914433089387,35.093043323601734
"114163",3318 PLANTATION RD,Callery pear,Pyrus calleryana,"16",-80.743916617497078,35.092355381050986
"114121",6108 CREEK BEND DR,Callery pear,Pyrus calleryana,"14",-80.824964731303012,35.072566842750618
"114120",5610 PROVIDENCE GLEN RD,Callery pear,Pyrus calleryana,"13",-80.742214970223344,35.084482846230657
"114110",2634 COTTON PLANTER LN,Callery pear,Pyrus calleryana,"9",-80.742037638579404,35.083198585219122
"114086",5601 ALL SAINTS LN,Callery pear,Pyrus calleryana,"11",-80.850009924339915,35.094266191244330
"114077",15020 ROTHESAY DR,Callery pear,Pyrus calleryana,"8",-80.856647588272494,35.044001298812979
"114071",2614 SHEFFIELD CRESCENT CT,Callery pear,Pyrus calleryana,"12",-80.807144171545815,35.131151810179311
"114058",8301 COUNTY DOWNS LN,Callery pear,Pyrus calleryana,"15",-80.760794310046563,35.129452838116499
"114051",1616 PICCADILLY DR,Callery pear,Pyrus calleryana,"14",-80.763123672722429,35.167442692610798
"114019",117 SYLVANIA AV,Callery pear,Pyrus calleryana,"9",-80.826850964296327,35.240704259583815
"114014",1001 TYVOLA RD,Callery pear,Pyrus calleryana,"11",-80.879749450717611,35.165729933014262
"113996",5117 BELICOURT DR,Callery pear,Pyrus calleryana,"14",-80.769468345416428,35.038096128257322
"113969",3609 DURHAM LN,Callery pear,Pyrus calleryana,"12",-80.833630867368697,35.295552613482130
"113968",3300 MILL POND RD,Callery pear,Pyrus calleryana,"15",-80.819331715476622,35.134367031369415
"113955",9020 SOUTH BV,Callery pear,Pyrus calleryana,"11",-80.883443133742887,35.114125300934774
"113953",12502 THREE LAKES DR,Callery pear,Pyrus calleryana,"12",-80.792705820898078,35.038868496957626
"113938",12205 PARKS FARM LN,Callery pear,Pyrus calleryana,"4",-80.806383584401189,35.046648204003858
"113918",5345 ROLLING OAK LN,Callery pear,Pyrus calleryana,"23",-80.711744271226834,35.195460482060447
"113917",5800 MARTIN LAKE RD,Callery pear,Pyrus calleryana,"8",-80.712377281039068,35.207299931850336
"113912",6300 WILLOW RUN DR,Callery pear,Pyrus calleryana,"17",-80.826205983561493,35.075379212715028
"113892",8207 DUXBURY CT,Callery pear,Pyrus calleryana,"11",-80.725863537303198,35.183622406863698
"113875",8100 SOUTH BV,Callery pear,Pyrus calleryana,"1",-80.878426740937485,35.125408777439858
"113850",9521 RIDGEFOREST DR,Callery pear,Pyrus calleryana,"2",-80.815585859194783,35.023535341307927
"113848",2800 BIRNEN DR,Callery pear,Pyrus calleryana,"15",-80.856869594618999,35.104333118107256
"113836",8811 BURNT UMBER DR,Callery pear,Pyrus calleryana,"13",-80.712254159080032,35.247100523217092
"113827",8726 BURNT UMBER DR,Callery pear,Pyrus calleryana,"9",-80.712559430054412,35.247771248311466
"113817",1421 CHIMNEY ROCK CT,Callery pear,Pyrus calleryana,"7",-80.781136604806349,35.298434365878244
"113814",3410 RAVENCLIFF DR,Callery pear,Pyrus calleryana,"12",-80.817456289703770,35.112823271277414
"113795",6827 ROLLINGRIDGE DR,Callery pear,Pyrus calleryana,"16",-80.765958005773001,35.155698306838389
"113784",9101 STONEY CORNER LN,Callery pear,Pyrus calleryana,"2",-80.855247555096938,35.107883639668600
"113768",5217 CAMILLA DR,Callery pear,Pyrus calleryana,"19",-80.806825352069410,35.127160525109410
"113763",8011 COTTONTAIL CT,Callery pear,Pyrus calleryana,"13",-80.773766319453699,35.097681354369044
"113758",5416 PROVIDENCE COUNTRY CLUB DR,Callery pear,Pyrus calleryana,"17",-80.772556874387149,35.044943871588188
"113702",2812 SHENANDOAH AV,Callery pear,Pyrus calleryana,"3",-80.799336338556841,35.209508349711790
"113697",633 CENTRAL AV,Callery pear,Pyrus calleryana,"13",-80.826077012858931,35.221346253671697
"113687",2430 S TRYON ST,Callery pear,Pyrus calleryana,"12",-80.868089530989764,35.207398398217684
"113683",1204 ALLENBROOK DR,Callery pear,Pyrus calleryana,"9",-80.914716687775510,35.264678340809347
"113645",4830 E INDEPENDENCE BV,Callery pear,Pyrus calleryana,"11",-80.762804219807578,35.190020052127224
"113643",9207 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"11",-80.761542547867791,35.083731136634178
"113561",7915 CHARTER OAK LN,PEAR SPP,PYRUS SPP,"16",-80.853382584621841,35.087539466985312
"113552",11814 PARKS FARM LN,Callery pear,Pyrus calleryana,"15",-80.812391495473733,35.044651967225086
"113525",2726 KNAPDALE LN,Callery pear,Pyrus calleryana,"15",-80.811946623768975,35.131300328990875
"113523",8400 SHARON LAKES RD,Callery pear,Pyrus calleryana,"13",-80.869643253978666,35.119041846337005
"113519",1056 DOOLEY DR,Callery pear,Pyrus calleryana,"2",-80.712806472213614,35.202255152879665
"113509",6506 OLD POST RD,Callery pear,Pyrus calleryana,"20",-80.760202289311408,35.178569163043960
"113497",9013 ARDREY WOODS DR,Callery pear,Pyrus calleryana,"3",-80.816138223861714,35.024030911237851
"113487",2001 ROSWELL AV,Callery pear,Pyrus calleryana,"11",-80.830298024516523,35.186175030370130
"113466",2610 PEVERELL LN,Callery pear,Pyrus calleryana,"13",-80.755397508870601,35.095172051268477
"113449",2209 WHARTON LN,Callery pear,Pyrus calleryana,"14",-80.774751140954734,35.100159335535153
"113433",3627 QUAIL VIEW RD,Callery pear,Pyrus calleryana,"13",-80.834037929285245,35.105182571399034
"113422",6300 E INDEPENDENCE BV,Callery pear,Pyrus calleryana,"16",-80.748190058361004,35.174114999164914
"113409",3637 MILL POND RD,Callery pear,Pyrus calleryana,"8",-80.814502038320185,35.130184005216265
"113404",3529 BROADFIELD RD,Callery pear,Pyrus calleryana,"12",-80.820802763281065,35.112094623238114
"113391",4601 SUNSET RD,Callery pear,Pyrus calleryana,"2",-80.850083882645563,35.307345693890660
"113378",6701 PINE BRANCH CT,Callery pear,Pyrus calleryana,"7",-80.797741165284179,35.306660198177838
"113375",6228 ROCKWELL BV,Callery pear,Pyrus calleryana,"5",-80.803831865419681,35.307602926161387
"113363",9011 WARBLER CT,Callery pear,Pyrus calleryana,"3",-80.853342550103775,35.107938938376847
"113336",3008 ROCK SPRINGS RD,Callery pear,Pyrus calleryana,"14",-80.812493425657479,35.116448846117592
"113334",9544 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"12",-80.759305224267607,35.078327573279807
"113333",5809 E INDEPENDENCE BV,Callery pear,Pyrus calleryana,"11",-80.753489318163162,35.180761685838448
"113317",3100 PLANTATION RD,Callery pear,Pyrus calleryana,"14",-80.741132741573239,35.090667242316250
"113316",3500 PROVIDENCE MANOR RD,Callery pear,Pyrus calleryana,"15",-80.747767983192560,35.094126945951139
"113306",7205 MACFARLANE BV,Callery pear,Pyrus calleryana,"12",-80.767485608047082,35.285387129448054
"113300",3647 PLANTATION RD,Callery pear,Pyrus calleryana,"8",-80.745997704936983,35.096774254027842
"113289",1813 WATLINGTON DR,Callery pear,Pyrus calleryana,"13",-80.738385669309380,35.100707436482892
"113288",9414 SQUIRREL HOLLOW LN,Callery pear,Pyrus calleryana,"14",-80.767420154936062,35.080382169876813
"113284",7908 TURQUOISE DR,Callery pear,Pyrus calleryana,"16",-80.714268024726621,35.246314627920313
"113281",7219 ALEXANDER RD,Callery pear,Pyrus calleryana,"10",-80.767269490933757,35.120774881255294
"113269",7000 ROLLINGRIDGE DR,Callery pear,Pyrus calleryana,"14",-80.765873459511766,35.154618200021204
"113265",3501 BIRNEN DR,Callery pear,Pyrus calleryana,"3",-80.855165602973614,35.098747402282051
"113255",9439 STONEY HILL LN,Callery pear,Pyrus calleryana,"17",-80.825205356715671,35.077529892192736
"113252",1003 TYVOLA RD,Callery pear,Pyrus calleryana,"14",-80.880251125017836,35.165568593667388
"113246",6520 BROOKFIELD PL,Callery pear,Pyrus calleryana,"8",-80.774879933462813,35.119263272458845
"113217",9226 HEMINGFORD CT,Callery pear,Pyrus calleryana,"12",-80.824552229012554,35.081217288069020
"113208",9025 BURNT UMBER DR,Callery pear,Pyrus calleryana,"13",-80.713528029590023,35.244496272629895
"113204",6914 NORCHESTER CT,Callery pear,Pyrus calleryana,"13",-80.713726639707673,35.223709136217551
"113197",2726 KNAPDALE LN,Callery pear,Pyrus calleryana,"18",-80.811723848870983,35.131135662298583
"113192",6715 MORGANFORD RD,Callery pear,Pyrus calleryana,"13",-80.768580255005318,35.156320182242943
"113175",6236 ROCKWELL BV,Callery pear,Pyrus calleryana,"5",-80.803456176875628,35.307780572809364
"113167",4129 BRIDGEWOOD LN,Callery pear,Pyrus calleryana,"6",-80.823061648718266,35.119708751360356
"113164",5718 GLEN FOREST DR,Callery pear,Pyrus calleryana,"15",-80.843293669092304,35.100812526309156
"113152",3609 TRAILER DR,Callery pear,Pyrus calleryana,"14",-80.823366262223814,35.275387568775550
"113151",3632 MILL POND RD,Callery pear,Pyrus calleryana,"13",-80.814638445152752,35.130125288386246
"113149",200 REGENCY EXECUTIVE PARK DR,Callery pear,Pyrus calleryana,"18",-80.897674498767387,35.152098077753415
"113146",1211 BEARMORE DR,Callery pear,Pyrus calleryana,"9",-80.763686364450081,35.163485163352327
"113142",1821 BEATTIES FORD RD,Callery pear,Pyrus calleryana,"14",-80.854196806810080,35.273378799499937
"113124",1911 ASHLAND AV,Callery pear,Pyrus calleryana,"7",-80.803837245776677,35.224446577884841
"113103",10523 HADLEIGH PL,Callery pear,Pyrus calleryana,"15",-80.872707808583542,35.097150426596379
"113097",10709 MEGWOOD DR,Callery pear,Pyrus calleryana,"18",-80.825474273607028,35.064468913336484
"113094",9128 WOODRIVER LN,Callery pear,Pyrus calleryana,"6",-80.831425120872410,35.054278801434457
"113075",4406 LENOX HILL PL,Callery pear,Pyrus calleryana,"8",-80.777236614178932,35.360555786670986
"113060",9226 HEMINGFORD CT,Callery pear,Pyrus calleryana,"16",-80.824547554828285,35.081008257921468
"113054",6203 CARMEL RD,Callery pear,Pyrus calleryana,"7",-80.843167732879948,35.092929130789862
"113050",4810 MEADOWRIDGE DR,Callery pear,Pyrus calleryana,"5",-80.843377038344343,35.093898296917637
"113023",8928 FUSCHIA CT,Callery pear,Pyrus calleryana,"9",-80.713958223814586,35.246407802285439
"113012",8108 BLAIRTREE CT,Callery pear,Pyrus calleryana,"6",-80.700993947288907,35.197633675490188
"113001",1526 RUMSTONE LN,Callery pear,Pyrus calleryana,"11",-80.780680774288697,35.299529599461209
"112972",3300 FOXRIDGE RD,Callery pear,Pyrus calleryana,"18",-80.818241341640388,35.116186288588459
"112949",200 REGENCY EXECUTIVE PARK DR,Callery pear,Pyrus calleryana,"18",-80.897710787187421,35.151117747193489
"112868",4600 SWEDEN RD,PEAR SPP,PYRUS SPP,"22",-80.879361792573462,35.129499473662072
"112852",4813 CAMBRIDGE CRESCENT DR,Callery pear,Pyrus calleryana,"8",-80.806292866900080,35.130939566334419
"112836",1315 SPRING ST,Callery pear,Pyrus calleryana,"13",-80.841153417556313,35.244926646334811
"112798",5534 CARMEL RD,Callery pear,Pyrus calleryana,"4",-80.837119011074023,35.100781922030265
"112795",2000 ARBOR POINTE DR,Callery pear,Pyrus calleryana,"11",-80.858065651893426,35.108071549638538
"112775",5340 HILLINGDON RD,Callery pear,Pyrus calleryana,"15",-80.812636224617435,35.118440528181495
"112769",3900 BRAXTON DR,Callery pear,Pyrus calleryana,"1",-80.820164993693353,35.123017421952326
"112744",6821 ROLLINGRIDGE DR,Callery pear,Pyrus calleryana,"13",-80.766247010157414,35.155980039508471
"112721",8507 BURNT UMBER DR,Callery pear,Pyrus calleryana,"15",-80.715988107940490,35.248672768709810
"112713",4419 SIMSBURY RD,Callery pear,Pyrus calleryana,"17",-80.807324253990771,35.145453150088485
"112673",8910 BURNT UMBER DR,Callery pear,Pyrus calleryana,"13",-80.712645364932797,35.246166974127711
"112670",8617 BURNT UMBER DR,Callery pear,Pyrus calleryana,"13",-80.713921992817248,35.248365815291919
"112650",3200 FOXRIDGE RD,Callery pear,Pyrus calleryana,"16",-80.816933346378704,35.116781042612956
"112642",6317 CHARCON CT,Callery pear,Pyrus calleryana,"1",-80.756131916263826,35.277647261483494
"112608",5435 PROVIDENCE COUNTRY CLUB DR,Callery pear,Pyrus calleryana,"10",-80.773125066817769,35.044001402139671
"112553",6415 ROLLINGRIDGE DR,Callery pear,Pyrus calleryana,"9",-80.770577269528701,35.159327663281303
"112546",2802 WINGHAVEN LN,Callery pear,Pyrus calleryana,"2",-80.858048956978777,35.108208589345622
"112541",3501 HIGHVIEW RD,Callery pear,Pyrus calleryana,"20",-80.826452874725987,35.134751274742548
"112509",2335 FREEDOM DR,Callery pear,Pyrus calleryana,"12",-80.879170965803894,35.234719730271856
"112504",5744 BELLECHASSE ST,Callery pear,Pyrus calleryana,"4",-80.834268059922351,35.133574969631738
"112499",2000 WOODHAVEN RD,Callery pear,Pyrus calleryana,"12",-80.822551579498253,35.170079440167463
"112497",2301 OAKMEADE DR,Callery pear,Pyrus calleryana,"7",-80.771440102462449,35.101169143299131
"112490",802 ANDRILL TR,Callery pear,Pyrus calleryana,"15",-80.848136441989354,35.246511409597005
"112483",7721 RED OAK LN,Callery pear,Pyrus calleryana,"6",-80.822009325501625,35.113584857384716
"112441",2801 WATCH HILL CT,Callery pear,Pyrus calleryana,"12",-80.857843201495001,35.108048917646521
"112440",1524 WHISNANT ST,Callery pear,Pyrus calleryana,"9",-80.845011400060130,35.246652116726437
"112439",6301 E INDEPENDENCE BV,Callery pear,Pyrus calleryana,"14",-80.746919619793459,35.175537674259338
"112435",5435 ROBINHOOD RD,Callery pear,Pyrus calleryana,"12",-80.778770956435778,35.169060278135554
"112404",7136 AMARILLO DR,Callery pear,Pyrus calleryana,"6",-80.778152247953159,35.290345204672107
"112380",3138 BROADFIELD RD,Callery pear,Pyrus calleryana,"14",-80.821802835314230,35.116943829459039
"112322",2107 CASSAMIA GLEN CR,Callery pear,Pyrus calleryana,"11",-80.824941991651201,35.175971632463700
"112310",6928 ROLLINGRIDGE DR,Callery pear,Pyrus calleryana,"13",-80.765304968006816,35.154978790848467
"112299",1335 FOX RUN DR,Callery pear,Pyrus calleryana,"20",-80.758546377325573,35.165877870708137
"112286",3201 TYVOLA RD,Callery pear,Pyrus calleryana,"12",-80.855099628194196,35.157744062911704
"112284",3106 COSBY PL,Callery pear,Pyrus calleryana,"5",-80.791677938265465,35.218998269449159
"112272",6924 HUNTFIELD DR,Callery pear,Pyrus calleryana,"15",-80.773028171348841,35.114233818677519
"112259",1900 SIR BAILEY DR,Callery pear,Pyrus calleryana,"3",-80.853492245743340,35.272020342768116
"112257",927 GREENHILL DR,Callery pear,Pyrus calleryana,"1",-80.879213126514458,35.148224278746277
"112242",4500 SIMSBURY RD,Callery pear,Pyrus calleryana,"15",-80.807207665630003,35.145527741354364
"112228",5617 ALL SAINTS LN,Callery pear,Pyrus calleryana,"17",-80.849556590643914,35.094518531752819
"112209",4629 AUSTIN DEKOTA DR,Callery pear,Pyrus calleryana,"9",-80.835818430697799,35.308468966313661
"112187",6526 ROLLINGRIDGE DR,Callery pear,Pyrus calleryana,"14",-80.769577456586234,35.158771070897714
"112184",1900 SIR BAILEY DR,Callery pear,Pyrus calleryana,"1",-80.852923776770126,35.271983408907133
"112183",7122 ROLLINGRIDGE DR,Callery pear,Pyrus calleryana,"18",-80.767909955543914,35.154438770878599
"112172",4717 MEADOWRIDGE DR,Callery pear,Pyrus calleryana,"15",-80.844330282070288,35.094957351257413
"112168",3149 LAUREN GLEN RD,Callery pear,Pyrus calleryana,"20",-80.814209909957626,35.114562661898567
"112154",5300 HILLINGDON RD,Callery pear,Pyrus calleryana,"16",-80.811252418076279,35.117980156990491
"112150",10435 HADLEIGH PL,Callery pear,Pyrus calleryana,"13",-80.873963292530547,35.097264592628598
"112148",7601 UNIVERSITY CITY BV,Callery pear,Pyrus calleryana,"14",-80.755635382222493,35.291102939788125
"112146",4209 BLACK SYCAMORE DR,Callery pear,Pyrus calleryana,"11",-80.822538463134450,35.114635414791813
"112123",4316 BOMAR DR,Callery pear,Pyrus calleryana,"9",-80.853435554506234,35.300921180054189
"112098",1008 W 4TH ST EXT,Callery pear,Pyrus calleryana,"14",-80.854909574085653,35.233185985599441
"112085",7454 PONDERS END LN,Callery pear,Pyrus calleryana,"6",-80.743373334403017,35.272982460960961
"112052",10428 HADLEIGH PL,Callery pear,Pyrus calleryana,"13",-80.873931012497025,35.097135834212764
"112035",1624 LUTHER ST,Callery pear,Pyrus calleryana,"7",-80.830645950628423,35.209407208235561
"112031",4632 PROVIDENCE RD,Callery pear,Pyrus calleryana,"9",-80.793735015267458,35.149928234821573
"111999",1905 SIR BAILEY DR,Callery pear,Pyrus calleryana,"1",-80.852840042071946,35.272153614617686
"111994",5745 HILLINGDON RD,Callery pear,Pyrus calleryana,"16",-80.819559291051277,35.119765299410993
"111992",3400 MILL POND RD,Callery pear,Pyrus calleryana,"2",-80.818386066528291,35.133287544248738
"111975",8704 BURNT UMBER DR,Callery pear,Pyrus calleryana,"15",-80.713336605573616,35.248143129460971
"111937",2808 BOTANY ST,Callery pear,Pyrus calleryana,"10",-80.862474721535904,35.261793983641219
"111930",1419 S WENDOVER RD,Callery pear,Pyrus calleryana,"13",-80.813884663411756,35.180329049345318
"111896",8709 KIRCHENBAUM DR,Callery pear,Pyrus calleryana,"5",-80.864091938167235,35.113322627288710
"111894",9332 HANWORTH TRACE DR,Callery pear,Pyrus calleryana,"11",-80.809850555264262,35.027314386109786
"111877",2831 ALLENTON TRAILS LN,Callery pear,Pyrus calleryana,"12",-80.740389122404338,35.184746889545330
"111844",3201 TYVOLA RD,Callery pear,Pyrus calleryana,"9",-80.857082131803210,35.158548217044100
"111835",3125 BROOKMONT PL,Callery pear,Pyrus calleryana,"21",-80.827886419708932,35.137966134755615
"111823",5809 E INDEPENDENCE BV,Callery pear,Pyrus calleryana,"12",-80.752674528882636,35.179856875726095
"111821",1501 WAVERLY AV,Callery pear,Pyrus calleryana,"2",-80.843203496119614,35.204899109420595
"111811",5004 OXFORD CRESCENT CT,Callery pear,Pyrus calleryana,"12",-80.807006018010370,35.131083481085412
"111809",1840 BISHOP MADISON LN,Callery pear,Pyrus calleryana,"10",-80.852984388421959,35.272487816220661
"111803",3614 GUSTAR CT,Callery pear,Pyrus calleryana,"10",-80.730283301000199,35.178689341152420
"111784",13239 EASTFIELD VILLAGE LN,Callery pear,Pyrus calleryana,"12",-80.783335744901649,35.387208475056077
"111766",3100 FOXRIDGE RD,Callery pear,Pyrus calleryana,"16",-80.816762515247277,35.117369744947993
"111763",610 WESTBURY RD,Callery pear,Pyrus calleryana,"12",-80.804093072689099,35.170246770176526
"111762",7721 BATAVIA LN,Callery pear,Pyrus calleryana,"17",-80.751354197064202,35.286788697274027
"111734",5809 E INDEPENDENCE BV,Callery pear,Pyrus calleryana,"12",-80.753087685487671,35.180316862496966
"111689",340 E 16TH ST,Callery pear,Pyrus calleryana,"12",-80.826430338026711,35.234408435885662
"111672",11130 TRAVIS GULCH DR,Callery pear,Pyrus calleryana,"4",-80.831104624763029,35.024745353054655
"111653",5111 EQUIPMENT DR,Callery pear,Pyrus calleryana,"14",-80.795652139748739,35.278751363077518
"111651",6416 CARMEL RD,Callery pear,Pyrus calleryana,"7",-80.844667290366047,35.090163361599764
"111616",9807 COLLEGE VIEW LN,Callery pear,Pyrus calleryana,"13",-80.769526319315062,35.333954837651682
"111602",11005 STONEPATH LN,Callery pear,Pyrus calleryana,"8",-80.823328933600123,35.059648122006202
"111587",9008 BURNT UMBER DR,Callery pear,Pyrus calleryana,"17",-80.713214176338042,35.245163382029801
"111563",9929 HANOVER HOLLOW DR,Callery pear,Pyrus calleryana,"15",-80.866790841127653,35.106216898872255
"111556",4422 LENOX HILL PL,Callery pear,Pyrus calleryana,"11",-80.777724830627747,35.359970690966414
"111532",5735 HILLINGDON RD,Callery pear,Pyrus calleryana,"10",-80.819369173488155,35.119681830847625
"111523",10443 KENLAUREN TR,Callery pear,Pyrus calleryana,"11",-80.867415055977474,35.098027745760284
"111520",2622 SHEFFIELD CRESCENT CT,Callery pear,Pyrus calleryana,"12",-80.806759441377110,35.131347821483260
"111517",5131 LINDSTROM DR,Callery pear,Pyrus calleryana,"12",-80.837674991354149,35.106079554397844
"111501",840 W 4TH ST EXT,Callery pear,Pyrus calleryana,"15",-80.852324206287435,35.232739710456634
"111500",305 S SUMMIT AV,Callery pear,Pyrus calleryana,"12",-80.859387474789685,35.233986959388083
"111486",1243 FARMFIELD LN,Callery pear,Pyrus calleryana,"14",-80.743366808760939,35.271606547962875
